Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Experience_Category,Age_Category,Job_Level
5885,32.0,Female,Master,Software Engineer,9.0,120000.0,Australia,White,Mid,Early_Career,Junior
5886,26.0,Male,Bachelor,Graphic Designer,1.0,45000.0,Canada,White,Entry,Early_Career,Junior
5887,29.0,Female,Bachelor,Product Manager,5.0,80000.0,USA,Asian,Junior,Early_Career,Senior
5888,35.0,Male,PhD,Research Scientist,11.0,150000.0,UK,Welsh,Senior,Early_Career,Junior
5889,27.0,Male,Bachelor,Software Engineer,2.0,65000.0,USA,Asian,Entry,Early_Career,Junior
5890,31.0,Female,Bachelor,Marketing Manager,7.0,100000.0,UK,Asian,Mid,Early_Career,Senior
5891,28.0,Male,Master,Financial Analyst,4.0,90000.0,Canada,Black,Junior,Early_Career,Junior
5892,24.0,Female,Bachelor,Marketing Analyst,0.0,40000.0,China,Korean,Entry,Young,Junior
5893,30.0,Male,Bachelor,Project Manager,6.0,110000.0,Australia,Asian,Mid,Early_Career,Senior
5894,34.0,Female,PhD,Research Director,12.0,170000.0,China,Chinese,Senior,Early_Career,Senior
5895,27.0,Male,Bachelor,Software Engineer,3.0,75000.0,Canada,Asian,Junior,Early_Career,Junior
5896,33.0,Female,Master,Marketing Manager,8.0,120000.0,China,Korean,Mid,Early_Career,Senior
5897,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0,UK,Welsh,Junior,Early_Career,Junior
5898,25.0,Female,High School,Customer Service Representative,1.0,30000.0,UK,Mixed,Entry,Young,Junior
5899,36.0,Male,PhD,Research Scientist,13.0,180000.0,Canada,Asian,Senior,Mid_Career,Junior
5900,39.0,Female,Bachelor,Financial Manager,15.0,200000.0,Australia,White,Senior,Mid_Career,Senior
5901,26.0,Male,Bachelor,Product Designer,1.0,50000.0,Canada,White,Entry,Early_Career,Junior
5902,31.0,Female,PhD,Data Scientist,8.0,140000.0,USA,Hispanic,Mid,Early_Career,Junior
5903,28.0,Male,Bachelor,Marketing Analyst,3.0,65000.0,UK,Mixed,Junior,Early_Career,Junior
5904,32.0,Female,Bachelor,Product Manager,7.0,110000.0,UK,Asian,Mid,Early_Career,Senior
5905,24.0,Male,High School,Delivery Driver,0.0,28000.0,Australia,Australian,Entry,Young,Junior
5906,37.0,Male,Master,Marketing Director,14.0,190000.0,China,White,Senior,Mid_Career,Senior
5907,39.0,Female,Bachelor,Financial Manager,16.0,210000.0,Australia,Australian,Senior,Mid_Career,Senior
5908,26.0,Male,Bachelor,Product Designer,2.0,55000.0,China,Chinese,Entry,Early_Career,Junior
5909,31.0,Female,PhD,Data Scientist,8.0,140000.0,China,Chinese,Mid,Early_Career,Junior
5910,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0,Australia,Asian,Junior,Early_Career,Junior
5911,33.0,Female,Master,Marketing Manager,9.0,130000.0,USA,White,Mid,Early_Career,Senior
5912,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,Australia,White,Junior,Early_Career,Junior
5913,36.0,Female,PhD,Research Scientist,12.0,170000.0,China,White,Senior,Mid_Career,Junior
5914,25.0,Male,Bachelor,Product Manager,1.0,60000.0,USA,Hispanic,Entry,Young,Senior
5915,30.0,Female,Bachelor,Marketing Coordinator,5.0,90000.0,Australia,Asian,Junior,Early_Career,Junior
5916,34.0,Male,PhD,Research Director,11.0,160000.0,China,White,Senior,Early_Career,Senior
5917,28.0,Female,Bachelor,Marketing Analyst,3.0,60000.0,Australia,Asian,Junior,Early_Career,Junior
5918,32.0,Male,Bachelor,Product Manager,7.0,120000.0,Australia,White,Mid,Early_Career,Senior
5919,24.0,Female,High School,Receptionist,0.0,25000.0,China,Chinese,Entry,Young,Junior
5920,37.0,Male,Master,Marketing Director,14.0,190000.0,USA,Hispanic,Senior,Mid_Career,Senior
5921,39.0,Female,Bachelor,Financial Manager,16.0,200000.0,UK,Welsh,Senior,Mid_Career,Senior
5922,26.0,Male,Bachelor,Product Designer,2.0,55000.0,UK,Mixed,Entry,Early_Career,Junior
5923,31.0,Female,PhD,Data Scientist,8.0,140000.0,USA,African American,Mid,Early_Career,Junior
5924,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0,Australia,Australian,Junior,Early_Career,Junior
5925,33.0,Female,Master,Marketing Manager,9.0,130000.0,UK,Asian,Mid,Early_Career,Senior
5926,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,Australia,Asian,Junior,Early_Career,Junior
5927,36.0,Female,PhD,Research Scientist,12.0,170000.0,Canada,Black,Senior,Mid_Career,Junior
5928,25.0,Male,Bachelor,Product Manager,1.0,60000.0,China,Korean,Entry,Young,Senior
5929,30.0,Female,Bachelor,Marketing Coordinator,5.0,90000.0,China,Korean,Junior,Early_Career,Junior
5930,34.0,Male,PhD,Research Director,11.0,160000.0,Australia,Asian,Senior,Early_Career,Senior
5931,28.0,Female,Bachelor,Marketing Analyst,3.0,60000.0,UK,Welsh,Junior,Early_Career,Junior
5932,32.0,Male,Bachelor,Product Manager,7.0,120000.0,Canada,White,Mid,Early_Career,Senior
5933,24.0,Female,High School,Receptionist,0.0,25000.0,USA,African American,Entry,Young,Junior
5934,37.0,Male,Master,Marketing Director,14.0,190000.0,UK,White,Senior,Mid_Career,Senior
5935,39.0,Female,Bachelor,Financial Manager,16.0,200000.0,China,Korean,Senior,Mid_Career,Senior
5936,26.0,Male,Bachelor,Product Designer,2.0,55000.0,USA,African American,Entry,Early_Career,Junior
5937,31.0,Female,PhD,Data Scientist,8.0,140000.0,USA,White,Mid,Early_Career,Junior
5938,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0,Australia,Asian,Junior,Early_Career,Junior
5939,33.0,Female,Master,Marketing Manager,9.0,130000.0,China,Korean,Mid,Early_Career,Senior
5940,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,China,Chinese,Junior,Early_Career,Junior
5941,36.0,Female,PhD,Research Scientist,12.0,170000.0,Canada,Black,Senior,Mid_Career,Junior
5942,25.0,Male,Bachelor,Product Manager,1.0,60000.0,Canada,Black,Entry,Young,Senior
5943,30.0,Female,Bachelor,Marketing Coordinator,5.0,90000.0,Canada,Black,Junior,Early_Career,Junior
5944,34.0,Male,PhD,Research Director,11.0,160000.0,China,Chinese,Senior,Early_Career,Senior
5945,28.0,Female,Bachelor,Marketing Analyst,3.0,60000.0,China,Korean,Junior,Early_Career,Junior
5946,32.0,Male,Bachelor,Product Manager,7.0,120000.0,Canada,White,Mid,Early_Career,Senior
5947,24.0,Female,High School,Receptionist,0.0,25000.0,Canada,White,Entry,Young,Junior
5948,37.0,Male,Master,Marketing Director,14.0,190000.0,Australia,Australian,Senior,Mid_Career,Senior
5949,39.0,Female,Bachelor,Financial Manager,16.0,200000.0,UK,Mixed,Senior,Mid_Career,Senior
5950,26.0,Male,Bachelor,Product Designer,2.0,55000.0,UK,Mixed,Entry,Early_Career,Junior
5951,31.0,Female,PhD,Data Scientist,8.0,140000.0,UK,Mixed,Mid,Early_Career,Junior
5952,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0,Australia,White,Junior,Early_Career,Junior
5953,33.0,Female,Master,Marketing Manager,9.0,130000.0,Australia,White,Mid,Early_Career,Senior
5954,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,USA,Asian,Junior,Early_Career,Junior
5955,36.0,Female,PhD,Research Scientist,12.0,170000.0,USA,African American,Senior,Mid_Career,Junior
5956,25.0,Male,Bachelor,Product Manager,1.0,60000.0,Canada,Asian,Entry,Young,Senior
5957,30.0,Female,Bachelor,Marketing Coordinator,5.0,90000.0,Canada,Black,Junior,Early_Career,Junior
5958,34.0,Male,PhD,Research Director,11.0,160000.0,Canada,Asian,Senior,Early_Career,Senior
5959,28.0,Female,Bachelor,Marketing Analyst,3.0,60000.0,Australia,Australian,Junior,Early_Career,Junior
5960,32.0,Male,Bachelor,Product Manager,7.0,120000.0,UK,Mixed,Mid,Early_Career,Senior
5961,24.0,Female,High School,Receptionist,0.0,25000.0,USA,White,Entry,Young,Junior
5962,37.0,Male,Master,Marketing Director,14.0,190000.0,Australia,White,Senior,Mid_Career,Senior
5963,39.0,Female,Bachelor,Financial Manager,16.0,200000.0,USA,White,Senior,Mid_Career,Senior
5964,26.0,Male,Bachelor,Product Designer,2.0,55000.0,USA,White,Entry,Early_Career,Junior
5965,31.0,Female,PhD,Data Scientist,8.0,140000.0,Australia,Asian,Mid,Early_Career,Junior
5966,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0,UK,Mixed,Junior,Early_Career,Junior
5967,33.0,Female,Master,Marketing Manager,9.0,130000.0,Australia,Asian,Mid,Early_Career,Senior
5968,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,UK,Asian,Junior,Early_Career,Junior
5969,36.0,Female,PhD,Research Scientist,12.0,170000.0,Canada,White,Senior,Mid_Career,Junior
5970,25.0,Male,Bachelor,Product Manager,1.0,60000.0,Canada,Black,Entry,Young,Senior
5971,30.0,Female,Bachelor,Marketing Coordinator,5.0,90000.0,China,White,Junior,Early_Career,Junior
5972,34.0,Male,PhD,Research Director,11.0,160000.0,USA,White,Senior,Early_Career,Senior
5973,28.0,Female,Bachelor,Marketing Analyst,3.0,60000.0,Australia,Australian,Junior,Early_Career,Junior
5974,32.0,Male,Bachelor,Product Manager,7.0,120000.0,China,Chinese,Mid,Early_Career,Senior
5975,24.0,Female,High School,Receptionist,0.0,25000.0,China,Chinese,Entry,Young,Junior
5976,37.0,Male,Master,Marketing Director,14.0,190000.0,China,White,Senior,Mid_Career,Senior
5977,39.0,Female,Bachelor,Financial Manager,16.0,200000.0,UK,White,Senior,Mid_Career,Senior
5978,26.0,Male,Bachelor,Product Designer,2.0,55000.0,China,White,Entry,Early_Career,Junior
5979,31.0,Female,PhD,Data Scientist,8.0,140000.0,UK,Asian,Mid,Early_Career,Junior
5980,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0,Canada,White,Junior,Early_Career,Junior
5981,33.0,Female,Master,Marketing Manager,9.0,130000.0,China,White,Mid,Early_Career,Senior
5982,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,Canada,Black,Junior,Early_Career,Junior
5983,36.0,Female,PhD,Research Scientist,12.0,170000.0,Canada,Asian,Senior,Mid_Career,Junior
5984,25.0,Male,Bachelor,Product Manager,1.0,60000.0,USA,African American,Entry,Young,Senior
5985,30.0,Female,Bachelor,Marketing Coordinator,5.0,90000.0,UK,Asian,Junior,Early_Career,Junior
5986,34.0,Male,PhD,Research Director,11.0,160000.0,Canada,White,Senior,Early_Career,Senior
5987,28.0,Female,Bachelor,Marketing Analyst,3.0,60000.0,Canada,Asian,Junior,Early_Career,Junior
5988,32.0,Male,Bachelor,Product Manager,7.0,120000.0,Canada,Asian,Mid,Early_Career,Senior
5989,24.0,Female,High School,Receptionist,0.0,25000.0,Canada,White,Entry,Young,Junior
5990,37.0,Male,Master,Marketing Director,14.0,190000.0,Canada,Asian,Senior,Mid_Career,Senior
5991,39.0,Female,Bachelor,Financial Manager,16.0,200000.0,Australia,Australian,Senior,Mid_Career,Senior
5992,26.0,Male,Bachelor,Product Designer,2.0,55000.0,Canada,Asian,Entry,Early_Career,Junior
5993,31.0,Female,PhD,Data Scientist,8.0,140000.0,Australia,White,Mid,Early_Career,Junior
5994,29.0,Male,Bachelor,Marketing Analyst,4.0,70000.0,Canada,Asian,Junior,Early_Career,Junior
5995,33.0,Female,Master,Marketing Manager,9.0,130000.0,UK,Welsh,Mid,Early_Career,Senior
5996,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,Australia,Asian,Junior,Early_Career,Junior
5997,36.0,Female,PhD,Research Scientist,12.0,170000.0,Canada,Black,Senior,Mid_Career,Junior
5998,25.0,Male,Bachelor,Product Manager,1.0,60000.0,USA,African American,Entry,Young,Senior
5999,30.0,Female,Bachelor,Marketing Coordinator,5.0,90000.0,Australia,Asian,Junior,Early_Career,Junior
6000,34.0,Male,PhD,Research Director,11.0,160000.0,UK,Asian,Senior,Early_Career,Senior
6001,28.0,Female,Bachelor,Marketing Analyst,3.0,60000.0,China,Chinese,Junior,Early_Career,Junior
6002,32.0,Male,Bachelor,Product Manager,7.0,120000.0,Australia,Australian,Mid,Early_Career,Senior
6003,24.0,Female,High School,Receptionist,0.0,25000.0,USA,Hispanic,Entry,Young,Junior
6004,37.0,Male,Master,Marketing Director,14.0,190000.0,China,Korean,Senior,Mid_Career,Senior
6005,39.0,Female,Bachelor,Financial Manager,16.0,200000.0,UK,Asian,Senior,Mid_Career,Senior
6006,29.0,Female,Bachelor,Marketing Coordinator,4.0,65000.0,UK,Asian,Junior,Early_Career,Junior
6007,34.0,Male,Master,Software Engineer,9.0,125000.0,USA,African American,Mid,Early_Career,Junior
6008,28.0,Female,Bachelor,Product Manager,3.0,70000.0,Canada,Asian,Junior,Early_Career,Senior
6009,31.0,Male,PhD,Data Scientist,7.0,110000.0,Canada,White,Mid,Early_Career,Junior
6010,37.0,Female,Bachelor,Financial Analyst,12.0,160000.0,UK,Asian,Senior,Mid_Career,Junior
6011,30.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,China,White,Junior,Early_Career,Junior
6012,33.0,Female,Master,Software Engineer,8.0,120000.0,UK,Mixed,Mid,Early_Career,Junior
6013,27.0,Male,Bachelor,Graphic Designer,2.0,50000.0,Australia,Australian,Entry,Early_Career,Junior
6014,30.0,Female,Bachelor,Product Manager,5.0,85000.0,USA,White,Junior,Early_Career,Senior
6015,36.0,Male,PhD,Research Scientist,11.0,155000.0,Canada,White,Senior,Mid_Career,Junior
6016,28.0,Male,Bachelor,Software Engineer,3.0,70000.0,UK,White,Junior,Early_Career,Junior
6017,32.0,Female,Bachelor,Marketing Manager,8.0,115000.0,UK,White,Mid,Early_Career,Senior
6018,29.0,Male,Master,Financial Analyst,5.0,95000.0,USA,African American,Junior,Early_Career,Junior
6019,25.0,Female,Bachelor,Marketing Analyst,0.0,40000.0,Canada,Asian,Entry,Young,Junior
6020,31.0,Male,Bachelor,Project Manager,6.0,115000.0,Australia,Australian,Mid,Early_Career,Senior
6021,35.0,Female,PhD,Research Director,12.0,175000.0,Canada,Black,Senior,Early_Career,Senior
6022,28.0,Male,Bachelor,Software Engineer,3.0,70000.0,Canada,White,Junior,Early_Career,Junior
6023,33.0,Female,Master,Marketing Manager,9.0,135000.0,Australia,Australian,Mid,Early_Career,Senior
6024,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,Canada,Black,Junior,Early_Career,Junior
6025,25.0,Female,High School,Customer Service Representative,1.0,30000.0,UK,Mixed,Entry,Young,Junior
6026,36.0,Male,PhD,Research Scientist,13.0,185000.0,UK,Mixed,Senior,Mid_Career,Junior
6027,40.0,Female,Bachelor,Financial Manager,15.0,210000.0,Australia,Australian,Senior,Mid_Career,Senior
6028,27.0,Male,Bachelor,Product Designer,1.0,45000.0,China,White,Entry,Early_Career,Junior
6029,32.0,Female,PhD,Data Scientist,9.0,145000.0,USA,Hispanic,Mid,Early_Career,Junior
6030,28.0,Male,Bachelor,Marketing Analyst,3.0,70000.0,UK,Welsh,Junior,Early_Career,Junior
6031,32.0,Female,Bachelor,Product Manager,7.0,120000.0,China,Chinese,Mid,Early_Career,Senior
6032,24.0,Male,High School,Delivery Driver,0.0,28000.0,Canada,Asian,Entry,Young,Junior
6033,38.0,Male,Master,Marketing Director,14.0,195000.0,USA,White,Senior,Mid_Career,Senior
6034,40.0,Female,Bachelor,Financial Manager,16.0,215000.0,China,White,Senior,Mid_Career,Senior
6035,27.0,Male,Bachelor,Product Designer,2.0,55000.0,Australia,Asian,Entry,Early_Career,Junior
6036,32.0,Female,PhD,Data Scientist,9.0,145000.0,China,White,Mid,Early_Career,Junior
6037,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,UK,White,Junior,Early_Career,Junior
6038,33.0,Female,Master,Marketing Manager,9.0,135000.0,China,Chinese,Mid,Early_Career,Senior
6039,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,Canada,Black,Junior,Early_Career,Junior
6040,36.0,Female,PhD,Research Scientist,13.0,185000.0,Australia,Asian,Senior,Mid_Career,Junior
6041,25.0,Male,Bachelor,Product Manager,1.0,60000.0,China,Chinese,Entry,Young,Senior
6042,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,China,Korean,Junior,Early_Career,Junior
6043,34.0,Male,PhD,Research Director,12.0,170000.0,Canada,Black,Senior,Early_Career,Senior
6044,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,China,White,Junior,Early_Career,Junior
6045,32.0,Male,Bachelor,Product Manager,7.0,120000.0,Canada,White,Mid,Early_Career,Senior
6046,24.0,Female,High School,Receptionist,0.0,25000.0,Canada,White,Entry,Young,Junior
6047,38.0,Male,Master,Marketing Director,14.0,195000.0,Canada,Black,Senior,Mid_Career,Senior
6048,40.0,Female,Bachelor,Financial Manager,16.0,215000.0,China,Korean,Senior,Mid_Career,Senior
6049,27.0,Male,Bachelor,Product Designer,2.0,55000.0,China,White,Entry,Early_Career,Junior
6050,32.0,Female,PhD,Data Scientist,9.0,145000.0,UK,White,Mid,Early_Career,Junior
6051,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,USA,African American,Junior,Early_Career,Junior
6052,33.0,Female,Master,Marketing Manager,9.0,135000.0,USA,Asian,Mid,Early_Career,Senior
6053,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,Canada,White,Junior,Early_Career,Junior
6054,36.0,Female,PhD,Research Scientist,13.0,185000.0,Australia,White,Senior,Mid_Career,Junior
6055,25.0,Male,Bachelor,Product Manager,1.0,60000.0,Australia,Asian,Entry,Young,Senior
6056,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,USA,Asian,Junior,Early_Career,Junior
6057,34.0,Male,PhD,Research Director,12.0,170000.0,UK,Welsh,Senior,Early_Career,Senior
6058,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,USA,Asian,Junior,Early_Career,Junior
6059,32.0,Male,Bachelor,Product Manager,7.0,120000.0,Canada,Black,Mid,Early_Career,Senior
6060,24.0,Female,High School,Receptionist,0.0,25000.0,UK,Welsh,Entry,Young,Junior
6061,38.0,Male,Master,Marketing Director,14.0,195000.0,China,Chinese,Senior,Mid_Career,Senior
6062,40.0,Female,Bachelor,Financial Manager,16.0,215000.0,Australia,White,Senior,Mid_Career,Senior
6063,27.0,Male,Bachelor,Product Designer,2.0,55000.0,UK,White,Entry,Early_Career,Junior
6064,32.0,Female,PhD,Data Scientist,9.0,145000.0,USA,Asian,Mid,Early_Career,Junior
6065,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,USA,Hispanic,Junior,Early_Career,Junior
6066,33.0,Female,Master,Marketing Manager,9.0,135000.0,Australia,White,Mid,Early_Career,Senior
6067,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,Canada,Black,Junior,Early_Career,Junior
6068,36.0,Female,PhD,Research Scientist,13.0,185000.0,USA,African American,Senior,Mid_Career,Junior
6069,25.0,Male,Bachelor,Product Manager,1.0,60000.0,UK,White,Entry,Young,Senior
6070,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,Australia,Australian,Junior,Early_Career,Junior
6071,34.0,Male,PhD,Research Director,12.0,170000.0,Canada,Asian,Senior,Early_Career,Senior
6072,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,UK,Welsh,Junior,Early_Career,Junior
6073,32.0,Male,Bachelor,Product Manager,7.0,120000.0,USA,Hispanic,Mid,Early_Career,Senior
6074,24.0,Female,High School,Receptionist,0.0,25000.0,USA,Hispanic,Entry,Young,Junior
6075,38.0,Male,Master,Marketing Director,14.0,195000.0,Australia,Australian,Senior,Mid_Career,Senior
6076,40.0,Female,Bachelor,Financial Manager,16.0,215000.0,Australia,Australian,Senior,Mid_Career,Senior
6077,27.0,Male,Bachelor,Product Designer,2.0,55000.0,Canada,Black,Entry,Early_Career,Junior
6078,32.0,Female,PhD,Data Scientist,9.0,145000.0,Canada,Asian,Mid,Early_Career,Junior
6079,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,China,Chinese,Junior,Early_Career,Junior
6080,33.0,Female,Master,Marketing Manager,9.0,135000.0,China,White,Mid,Early_Career,Senior
6081,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,USA,African American,Junior,Early_Career,Junior
6082,36.0,Female,PhD,Research Scientist,13.0,185000.0,Australia,Asian,Senior,Mid_Career,Junior
6083,25.0,Male,Bachelor,Product Manager,1.0,60000.0,China,Korean,Entry,Young,Senior
6084,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,UK,White,Junior,Early_Career,Junior
6085,34.0,Male,PhD,Research Director,12.0,170000.0,Australia,White,Senior,Early_Career,Senior
6086,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,UK,White,Junior,Early_Career,Junior
6087,32.0,Male,Bachelor,Product Manager,7.0,120000.0,China,Chinese,Mid,Early_Career,Senior
6088,24.0,Female,High School,Receptionist,0.0,25000.0,Canada,White,Entry,Young,Junior
6089,38.0,Male,Master,Marketing Director,14.0,195000.0,UK,Asian,Senior,Mid_Career,Senior
6090,40.0,Female,Bachelor,Financial Manager,16.0,215000.0,China,Chinese,Senior,Mid_Career,Senior
6091,27.0,Male,Bachelor,Product Designer,2.0,55000.0,USA,African American,Entry,Early_Career,Junior
6092,32.0,Female,PhD,Data Scientist,9.0,145000.0,Australia,White,Mid,Early_Career,Junior
6093,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,UK,White,Junior,Early_Career,Junior
6094,33.0,Female,Master,Marketing Manager,9.0,135000.0,Australia,Asian,Mid,Early_Career,Senior
6095,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,Australia,Asian,Junior,Early_Career,Junior
6096,36.0,Female,PhD,Research Scientist,13.0,185000.0,China,Chinese,Senior,Mid_Career,Junior
6097,25.0,Male,Bachelor,Product Manager,1.0,60000.0,China,Chinese,Entry,Young,Senior
6098,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,USA,Asian,Junior,Early_Career,Junior
6099,34.0,Male,PhD,Research Director,12.0,170000.0,China,Korean,Senior,Early_Career,Senior
6100,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,USA,African American,Junior,Early_Career,Junior
6101,32.0,Male,Bachelor,Product Manager,7.0,120000.0,China,Korean,Mid,Early_Career,Senior
6102,24.0,Female,High School,Receptionist,0.0,25000.0,Australia,White,Entry,Young,Junior
6103,38.0,Male,Master,Marketing Director,14.0,195000.0,USA,Asian,Senior,Mid_Career,Senior
6104,40.0,Female,Bachelor,Financial Manager,16.0,215000.0,UK,White,Senior,Mid_Career,Senior
6105,27.0,Male,Bachelor,Product Designer,2.0,55000.0,USA,African American,Entry,Early_Career,Junior
6106,32.0,Female,PhD,Data Scientist,9.0,145000.0,Canada,White,Mid,Early_Career,Junior
6107,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,USA,Hispanic,Junior,Early_Career,Junior
6108,33.0,Female,Master,Marketing Manager,9.0,135000.0,China,Korean,Mid,Early_Career,Senior
6109,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,UK,Welsh,Junior,Early_Career,Junior
6110,36.0,Female,PhD,Research Scientist,13.0,185000.0,Australia,Australian,Senior,Mid_Career,Junior
6111,25.0,Male,Bachelor,Product Manager,1.0,60000.0,UK,Welsh,Entry,Young,Senior
6112,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,USA,White,Junior,Early_Career,Junior
6113,34.0,Male,PhD,Research Director,12.0,170000.0,USA,Asian,Senior,Early_Career,Senior
6114,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,UK,Welsh,Junior,Early_Career,Junior
6115,32.0,Male,Bachelor,Product Manager,7.0,120000.0,UK,Mixed,Mid,Early_Career,Senior
6116,24.0,Female,High School,Receptionist,0.0,25000.0,USA,Asian,Entry,Young,Junior
6117,38.0,Male,Master,Marketing Director,14.0,195000.0,USA,White,Senior,Mid_Career,Senior
6118,40.0,Female,Bachelor,Financial Manager,16.0,215000.0,China,White,Senior,Mid_Career,Senior
6119,27.0,Male,Bachelor,Product Designer,2.0,55000.0,USA,Hispanic,Entry,Early_Career,Junior
6120,32.0,Female,PhD,Data Scientist,9.0,145000.0,China,White,Mid,Early_Career,Junior
6121,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,UK,Mixed,Junior,Early_Career,Junior
6122,33.0,Female,Master,Marketing Manager,9.0,135000.0,UK,White,Mid,Early_Career,Senior
6123,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,Australia,Asian,Junior,Early_Career,Junior
6124,36.0,Female,PhD,Research Scientist,13.0,185000.0,Canada,White,Senior,Mid_Career,Junior
6125,25.0,Male,Bachelor,Product Manager,1.0,60000.0,Canada,Asian,Entry,Young,Senior
6126,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,China,White,Junior,Early_Career,Junior
6127,34.0,Male,PhD,Research Director,12.0,170000.0,Australia,Asian,Senior,Early_Career,Senior
6128,28.0,Female,Bachelor,Marketing Analyst,3.0,65000.0,China,White,Junior,Early_Career,Junior
6129,32.0,Male,Bachelor,Product Manager,7.0,120000.0,Australia,Asian,Mid,Early_Career,Senior
6130,24.0,Female,High School,Receptionist,0.0,25000.0,China,Chinese,Entry,Young,Junior
6131,38.0,Male,Master,Marketing Director,14.0,195000.0,China,Chinese,Senior,Mid_Career,Senior
6132,40.0,Female,Bachelor,Financial Manager,16.0,215000.0,China,White,Senior,Mid_Career,Senior
6133,26.0,Female,Master,Software Engineer,2.0,75000.0,China,Korean,Entry,Early_Career,Junior
6134,39.0,Male,PhD,Research Scientist,14.0,185000.0,UK,White,Senior,Mid_Career,Junior
6135,32.0,Female,Bachelor,Marketing Manager,7.0,120000.0,Canada,White,Mid,Early_Career,Senior
6136,28.0,Male,Bachelor,Graphic Designer,3.0,60000.0,Canada,Asian,Junior,Early_Career,Junior
6137,35.0,Female,Master,Data Scientist,10.0,145000.0,UK,Asian,Mid,Early_Career,Junior
6138,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,China,Chinese,Junior,Early_Career,Junior
6139,33.0,Female,Master,Product Manager,8.0,135000.0,USA,Hispanic,Mid,Early_Career,Senior
6140,27.0,Male,Bachelor,Software Engineer,2.0,70000.0,Australia,Australian,Entry,Early_Career,Junior
6141,36.0,Female,PhD,Research Director,12.0,175000.0,China,Korean,Senior,Mid_Career,Senior
6142,24.0,Male,High School,Delivery Driver,0.0,28000.0,Australia,White,Entry,Young,Junior
6143,38.0,Male,Master,Marketing Director,14.0,195000.0,Canada,Asian,Senior,Mid_Career,Senior
6144,40.0,Female,Bachelor,Financial Manager,16.0,215000.0,Canada,Black,Senior,Mid_Career,Senior
6145,27.0,Male,Bachelor,Product Designer,2.0,55000.0,China,Korean,Entry,Early_Career,Junior
6146,32.0,Female,PhD,Data Scientist,9.0,145000.0,Canada,Black,Mid,Early_Career,Junior
6147,29.0,Male,Bachelor,Marketing Analyst,4.0,75000.0,USA,White,Junior,Early_Career,Junior
6148,33.0,Female,Master,Marketing Manager,9.0,135000.0,Australia,Australian,Mid,Early_Career,Senior
6149,27.0,Male,Bachelor,Software Engineer,3.0,80000.0,China,Chinese,Junior,Early_Career,Junior
6150,36.0,Female,PhD,Research Scientist,13.0,185000.0,UK,Asian,Senior,Mid_Career,Junior
6151,25.0,Male,Bachelor,Product Manager,1.0,60000.0,China,Korean,Entry,Young,Senior
6152,30.0,Female,Bachelor,Marketing Coordinator,5.0,95000.0,UK,Welsh,Junior,Early_Career,Junior
6153,34.0,Male,PhD,Research Director,12.0,170000.0,UK,Welsh,Senior,Early_Career,Senior
